id_seccion;dia_semana;hora_inicio;hora_fin
442;VIERNES;11:00;13:00
442;MARTES;19:00;22:00
442;MIERCOLES;14:00;17:00
443;JUEVES;16:00;19:00
443;LUNES;18:00;21:00
444;JUEVES;11:00;14:00
445;VIERNES;18:00;20:00
445;MIERCOLES;16:00;19:00
446;VIERNES;18:00;20:00
447;LUNES;11:00;14:00
447;MIERCOLES;11:00;13:00
447;SABADO;08:00;10:00
448;MIERCOLES;09:00;11:00
448;MARTES;16:00;18:00
448;LUNES;15:00;18:00
449;SABADO;16:00;19:00
449;MIERCOLES;17:00;19:00
450;SABADO;14:00;16:00
450;MARTES;17:00;19:00
451;SABADO;17:00;19:00
451;LUNES;19:00;22:00
452;JUEVES;11:00;14:00
453;VIERNES;17:00;20:00
454;MIERCOLES;15:00;17:00
455;SABADO;14:00;17:00
455;JUEVES;15:00;17:00
455;MIERCOLES;09:00;12:00
456;LUNES;14:00;17:00
456;JUEVES;08:00;10:00
457;LUNES;13:00;16:00
457;JUEVES;08:00;11:00
458;JUEVES;18:00;21:00
459;VIERNES;10:00;12:00
459;MIERCOLES;17:00;19:00
460;LUNES;14:00;17:00
461;VIERNES;19:00;21:00
462;MARTES;13:00;15:00
463;SABADO;18:00;20:00
463;VIERNES;09:00;11:00
463;MIERCOLES;10:00;12:00
464;SABADO;18:00;20:00
464;LUNES;15:00;17:00
465;LUNES;16:00;19:00
465;JUEVES;13:00;15:00
465;MARTES;19:00;22:00
466;VIERNES;14:00;17:00
467;MIERCOLES;15:00;17:00
467;VIERNES;10:00;12:00
468;MIERCOLES;11:00;13:00
469;JUEVES;16:00;19:00
469;SABADO;08:00;11:00
470;VIERNES;16:00;19:00
471;MIERCOLES;09:00;11:00
471;LUNES;15:00;18:00
471;VIERNES;19:00;22:00
472;MARTES;15:00;18:00
472;SABADO;10:00;13:00
472;VIERNES;14:00;16:00
473;JUEVES;10:00;13:00
474;MIERCOLES;11:00;13:00
474;VIERNES;15:00;18:00
475;SABADO;11:00;14:00
475;VIERNES;13:00;15:00
476;JUEVES;18:00;21:00
476;MIERCOLES;14:00;16:00
476;LUNES;11:00;13:00
477;SABADO;14:00;16:00
477;VIERNES;19:00;21:00
477;MARTES;14:00;16:00
478;MARTES;16:00;18:00
478;VIERNES;08:00;11:00
478;JUEVES;19:00;22:00
479;MARTES;14:00;16:00
479;VIERNES;14:00;16:00
479;MIERCOLES;09:00;11:00
480;MIERCOLES;16:00;19:00
480;JUEVES;11:00;13:00
480;MARTES;08:00;11:00
481;LUNES;17:00;20:00
481;MARTES;19:00;22:00
482;MARTES;08:00;10:00
483;LUNES;17:00;20:00
483;VIERNES;13:00;15:00
483;MIERCOLES;13:00;16:00
484;MARTES;08:00;11:00
484;JUEVES;17:00;19:00
485;MARTES;16:00;19:00
485;JUEVES;19:00;22:00
485;MIERCOLES;11:00;13:00
486;MARTES;19:00;22:00
486;VIERNES;13:00;15:00
486;JUEVES;10:00;12:00
487;MIERCOLES;17:00;19:00
487;SABADO;14:00;17:00
487;JUEVES;17:00;20:00
488;LUNES;13:00;16:00
488;VIERNES;13:00;16:00
488;SABADO;14:00;17:00
489;SABADO;16:00;19:00
489;MARTES;09:00;12:00
489;MIERCOLES;16:00;18:00
490;VIERNES;09:00;11:00
490;LUNES;11:00;13:00
491;VIERNES;18:00;21:00
491;LUNES;17:00;20:00
491;MIERCOLES;08:00;11:00
492;MIERCOLES;10:00;12:00
492;VIERNES;08:00;10:00
493;MIERCOLES;08:00;10:00
494;LUNES;18:00;21:00
494;SABADO;11:00;14:00
494;JUEVES;19:00;22:00
495;JUEVES;09:00;12:00
496;VIERNES;08:00;11:00
496;JUEVES;16:00;18:00
497;MIERCOLES;14:00;17:00
498;LUNES;18:00;20:00
498;MIERCOLES;19:00;22:00
499;MARTES;13:00;15:00
499;VIERNES;15:00;17:00
500;MARTES;08:00;11:00
501;LUNES;09:00;12:00
501;MARTES;16:00;18:00
502;LUNES;15:00;18:00
502;JUEVES;15:00;17:00
503;SABADO;11:00;14:00
503;MIERCOLES;18:00;20:00
504;MARTES;08:00;11:00
504;LUNES;19:00;22:00
505;MIERCOLES;16:00;19:00
505;SABADO;17:00;20:00
506;VIERNES;16:00;18:00
506;LUNES;19:00;22:00
506;MIERCOLES;11:00;14:00
507;VIERNES;15:00;18:00
507;MARTES;16:00;19:00
508;LUNES;08:00;10:00
508;SABADO;13:00;15:00
508;MIERCOLES;18:00;20:00
509;SABADO;08:00;11:00
509;LUNES;08:00;10:00
510;JUEVES;13:00;16:00
510;MARTES;17:00;20:00
510;MIERCOLES;16:00;19:00
511;SABADO;19:00;21:00
511;MIERCOLES;13:00;15:00
511;JUEVES;09:00;11:00
512;MIERCOLES;19:00;22:00
512;LUNES;14:00;17:00
513;SABADO;08:00;11:00
513;JUEVES;13:00;16:00
514;LUNES;18:00;20:00
514;JUEVES;19:00;22:00
514;MIERCOLES;16:00;19:00
515;LUNES;19:00;21:00
515;MARTES;11:00;14:00
515;SABADO;13:00;15:00
516;LUNES;10:00;13:00
516;MIERCOLES;17:00;20:00
516;JUEVES;14:00;16:00
517;MIERCOLES;14:00;17:00
517;LUNES;19:00;21:00
517;VIERNES;14:00;16:00
518;LUNES;15:00;18:00
518;SABADO;15:00;17:00
519;SABADO;19:00;21:00
519;JUEVES;10:00;13:00
520;SABADO;18:00;20:00
521;SABADO;14:00;16:00
522;VIERNES;08:00;10:00
522;MIERCOLES;17:00;20:00
522;LUNES;19:00;21:00
523;VIERNES;18:00;20:00
523;SABADO;08:00;11:00
524;MIERCOLES;15:00;17:00
525;VIERNES;17:00;19:00
525;JUEVES;11:00;13:00
525;MARTES;18:00;20:00
526;LUNES;14:00;16:00
527;MIERCOLES;08:00;10:00
528;MARTES;11:00;13:00
529;JUEVES;13:00;15:00
530;SABADO;18:00;20:00
531;SABADO;19:00;22:00
531;MARTES;08:00;10:00
531;JUEVES;11:00;13:00
532;VIERNES;08:00;11:00
532;MIERCOLES;13:00;16:00
532;LUNES;16:00;18:00
533;LUNES;08:00;11:00
534;SABADO;19:00;22:00
534;JUEVES;08:00;10:00
534;MIERCOLES;19:00;22:00
535;LUNES;09:00;11:00
535;SABADO;13:00;16:00
536;SABADO;10:00;13:00
536;JUEVES;19:00;22:00
537;VIERNES;08:00;11:00
538;SABADO;19:00;21:00
539;MIERCOLES;11:00;14:00
539;JUEVES;19:00;22:00
539;LUNES;15:00;18:00
540;JUEVES;10:00;13:00
540;SABADO;10:00;13:00
540;LUNES;09:00;11:00
541;MIERCOLES;10:00;13:00
542;LUNES;13:00;16:00
542;SABADO;19:00;21:00
542;MIERCOLES;09:00;12:00
543;LUNES;14:00;16:00
544;MARTES;19:00;22:00
545;SABADO;16:00;19:00
546;VIERNES;16:00;19:00
546;LUNES;14:00;17:00
546;JUEVES;13:00;15:00
547;SABADO;19:00;21:00
547;JUEVES;18:00;21:00
547;MARTES;17:00;20:00
548;SABADO;10:00;13:00
548;MARTES;18:00;20:00
548;MIERCOLES;10:00;13:00
549;MIERCOLES;17:00;20:00
550;VIERNES;14:00;17:00
550;JUEVES;16:00;18:00
550;LUNES;19:00;22:00
551;MARTES;13:00;16:00
551;MIERCOLES;10:00;13:00
551;SABADO;08:00;10:00
552;VIERNES;17:00;20:00
552;MARTES;13:00;16:00
552;SABADO;15:00;17:00
553;LUNES;18:00;21:00
553;VIERNES;18:00;21:00
553;SABADO;19:00;21:00
554;JUEVES;14:00;17:00
555;MIERCOLES;17:00;19:00
555;LUNES;17:00;19:00
555;SABADO;09:00;11:00
556;VIERNES;16:00;18:00
557;MARTES;19:00;21:00
557;LUNES;15:00;18:00
557;SABADO;10:00;13:00
558;LUNES;16:00;19:00
559;MIERCOLES;16:00;19:00
559;SABADO;13:00;16:00
560;MARTES;14:00;16:00
561;VIERNES;11:00;14:00
561;MARTES;09:00;11:00
561;SABADO;16:00;19:00
562;LUNES;16:00;19:00
562;MARTES;16:00;19:00
563;JUEVES;13:00;15:00
564;MARTES;17:00;19:00
565;MIERCOLES;13:00;15:00
565;MARTES;15:00;17:00
565;SABADO;16:00;19:00
566;JUEVES;08:00;10:00
566;LUNES;13:00;15:00
566;MIERCOLES;16:00;18:00
567;MARTES;15:00;17:00
567;VIERNES;13:00;16:00
568;MARTES;09:00;11:00
568;VIERNES;09:00;11:00
569;MARTES;16:00;18:00
569;VIERNES;18:00;21:00
570;MARTES;16:00;18:00
571;MARTES;08:00;10:00
572;SABADO;17:00;19:00
573;MARTES;14:00;17:00
574;JUEVES;09:00;12:00
574;LUNES;15:00;18:00
574;VIERNES;16:00;19:00
575;VIERNES;14:00;16:00
575;MARTES;17:00;20:00
576;SABADO;16:00;19:00
577;MIERCOLES;14:00;17:00
577;SABADO;13:00;15:00
578;MIERCOLES;08:00;10:00
578;SABADO;10:00;12:00
579;JUEVES;09:00;11:00
579;VIERNES;13:00;16:00
579;MIERCOLES;10:00;12:00
580;JUEVES;11:00;14:00
580;SABADO;17:00;19:00
580;VIERNES;09:00;12:00
581;VIERNES;16:00;19:00
581;SABADO;18:00;20:00
581;JUEVES;14:00;17:00
582;JUEVES;13:00;16:00
582;LUNES;09:00;12:00
582;VIERNES;16:00;18:00
583;MARTES;17:00;20:00
584;MIERCOLES;10:00;13:00
584;MARTES;13:00;15:00
585;MARTES;14:00;17:00
585;SABADO;14:00;16:00
585;JUEVES;16:00;19:00
586;LUNES;19:00;22:00
586;JUEVES;19:00;22:00
586;VIERNES;16:00;18:00
587;LUNES;13:00;15:00
587;VIERNES;17:00;20:00
587;MIERCOLES;19:00;22:00
588;VIERNES;10:00;13:00
589;SABADO;15:00;17:00
589;LUNES;19:00;21:00
589;VIERNES;17:00;20:00
590;VIERNES;17:00;20:00
590;MARTES;11:00;14:00
591;LUNES;09:00;11:00
591;JUEVES;13:00;16:00
592;MARTES;10:00;12:00
592;JUEVES;13:00;15:00
592;MIERCOLES;14:00;16:00
593;MARTES;11:00;14:00
594;MARTES;18:00;21:00
594;SABADO;18:00;21:00
595;VIERNES;17:00;19:00
595;MARTES;08:00;11:00
595;SABADO;10:00;12:00
596;LUNES;16:00;18:00
597;MIERCOLES;17:00;19:00
597;LUNES;13:00;16:00
597;VIERNES;17:00;20:00
598;LUNES;10:00;12:00
599;SABADO;14:00;17:00
599;LUNES;19:00;22:00
600;MIERCOLES;09:00;12:00
600;MARTES;15:00;18:00
601;JUEVES;19:00;22:00
602;SABADO;09:00;11:00
602;MARTES;16:00;18:00
603;MIERCOLES;10:00;12:00
604;MARTES;14:00;17:00
604;VIERNES;10:00;13:00
605;JUEVES;19:00;22:00
605;VIERNES;18:00;21:00
606;VIERNES;09:00;12:00
606;MARTES;18:00;21:00
607;LUNES;13:00;15:00
607;JUEVES;17:00;19:00
608;JUEVES;08:00;11:00
608;MARTES;14:00;16:00
609;VIERNES;11:00;14:00
610;VIERNES;13:00;15:00
610;MARTES;13:00;15:00
610;JUEVES;11:00;13:00
611;MIERCOLES;15:00;17:00
611;SABADO;10:00;12:00
611;VIERNES;17:00;20:00
612;MIERCOLES;11:00;14:00
612;MARTES;16:00;18:00
612;LUNES;14:00;16:00
613;MARTES;15:00;18:00
613;SABADO;19:00;22:00
614;MIERCOLES;16:00;18:00
614;JUEVES;10:00;12:00
614;SABADO;10:00;12:00
615;VIERNES;13:00;16:00
616;MIERCOLES;14:00;17:00
616;LUNES;09:00;12:00
616;VIERNES;14:00;16:00
617;MIERCOLES;10:00;13:00
617;VIERNES;11:00;14:00
617;SABADO;17:00;20:00
618;LUNES;10:00;12:00
618;MARTES;15:00;17:00
619;MARTES;11:00;14:00
620;LUNES;17:00;19:00
620;JUEVES;18:00;21:00
621;MIERCOLES;08:00;10:00
621;VIERNES;17:00;20:00
622;JUEVES;08:00;11:00
623;JUEVES;19:00;21:00
624;LUNES;13:00;16:00
625;MARTES;10:00;13:00
625;JUEVES;11:00;13:00
625;MIERCOLES;16:00;18:00
626;MIERCOLES;08:00;10:00
626;JUEVES;09:00;11:00
627;MARTES;13:00;16:00
627;MIERCOLES;13:00;16:00
627;SABADO;13:00;16:00
628;MIERCOLES;18:00;21:00
628;MARTES;15:00;18:00
629;MIERCOLES;16:00;18:00
629;JUEVES;15:00;17:00
629;SABADO;13:00;15:00
630;LUNES;17:00;19:00
630;VIERNES;18:00;20:00
630;JUEVES;15:00;18:00
631;SABADO;11:00;13:00
632;MARTES;19:00;21:00
632;SABADO;19:00;22:00
632;LUNES;09:00;11:00
633;LUNES;16:00;18:00
633;MIERCOLES;19:00;22:00
634;MIERCOLES;10:00;13:00
634;MARTES;14:00;16:00
634;JUEVES;13:00;16:00
635;MIERCOLES;08:00;10:00
636;VIERNES;17:00;20:00
637;MIERCOLES;16:00;19:00
637;JUEVES;08:00;10:00
637;MARTES;11:00;14:00
638;VIERNES;16:00;19:00
638;JUEVES;10:00;13:00
639;VIERNES;13:00;15:00
639;LUNES;19:00;21:00
640;JUEVES;19:00;22:00
640;MIERCOLES;11:00;13:00
641;MIERCOLES;15:00;18:00
642;SABADO;18:00;21:00
642;VIERNES;15:00;18:00
643;MARTES;10:00;12:00
644;MARTES;16:00;18:00
644;LUNES;09:00;11:00
644;MIERCOLES;13:00;16:00
645;SABADO;16:00;19:00
646;MIERCOLES;19:00;22:00
646;SABADO;19:00;22:00
646;MARTES;16:00;19:00
647;LUNES;18:00;21:00
647;SABADO;11:00;13:00
647;VIERNES;13:00;16:00
648;SABADO;09:00;12:00
648;MARTES;11:00;14:00
648;LUNES;09:00;12:00
649;JUEVES;14:00;16:00
649;SABADO;14:00;17:00
649;VIERNES;08:00;11:00
650;MIERCOLES;19:00;22:00
651;JUEVES;09:00;12:00
651;LUNES;08:00;10:00
651;VIERNES;09:00;11:00
652;MIERCOLES;13:00;16:00
653;SABADO;11:00;13:00
653;MIERCOLES;17:00;20:00
654;SABADO;16:00;18:00
654;MIERCOLES;08:00;11:00
655;VIERNES;16:00;18:00
655;MIERCOLES;18:00;20:00
655;JUEVES;15:00;18:00
656;MARTES;09:00;11:00
656;JUEVES;19:00;22:00
657;JUEVES;08:00;10:00
657;SABADO;09:00;12:00
658;LUNES;15:00;17:00
659;JUEVES;19:00;21:00
660;SABADO;13:00;15:00
661;VIERNES;17:00;19:00
661;SABADO;18:00;21:00
662;JUEVES;08:00;10:00
662;SABADO;13:00;15:00
662;LUNES;11:00;14:00
663;SABADO;08:00;11:00
663;VIERNES;14:00;16:00
663;JUEVES;17:00;19:00
664;MIERCOLES;18:00;21:00
664;JUEVES;09:00;11:00
664;SABADO;14:00;17:00
665;MARTES;14:00;17:00
665;MIERCOLES;17:00;19:00
666;LUNES;11:00;14:00
667;VIERNES;11:00;13:00
667;LUNES;14:00;16:00
668;MIERCOLES;16:00;19:00
669;JUEVES;19:00;22:00
669;MARTES;15:00;18:00
669;SABADO;17:00;19:00
670;MIERCOLES;19:00;22:00
670;SABADO;19:00;22:00
670;LUNES;17:00;20:00
671;MARTES;08:00;11:00
671;MIERCOLES;16:00;19:00
672;VIERNES;14:00;17:00
673;LUNES;18:00;21:00
673;JUEVES;19:00;21:00
673;MIERCOLES;13:00;15:00
674;MARTES;11:00;13:00
675;MIERCOLES;11:00;14:00
675;MARTES;11:00;14:00
675;JUEVES;17:00;20:00
676;VIERNES;10:00;13:00
677;LUNES;08:00;10:00
677;MIERCOLES;14:00;17:00
678;VIERNES;10:00;12:00
679;MIERCOLES;18:00;20:00
679;VIERNES;15:00;18:00
680;LUNES;15:00;18:00
680;SABADO;16:00;18:00
680;MIERCOLES;15:00;17:00
681;SABADO;13:00;16:00
682;JUEVES;11:00;13:00
682;LUNES;13:00;16:00
683;MARTES;11:00;14:00
683;JUEVES;15:00;18:00
684;MIERCOLES;19:00;22:00
684;VIERNES;11:00;13:00
684;LUNES;10:00;12:00
685;JUEVES;15:00;17:00
685;MARTES;18:00;20:00
686;SABADO;18:00;20:00
686;MARTES;09:00;12:00
686;VIERNES;19:00;22:00
687;LUNES;09:00;12:00
687;MIERCOLES;18:00;20:00
688;MARTES;11:00;14:00
689;LUNES;10:00;12:00
689;MARTES;16:00;18:00
689;JUEVES;15:00;18:00
690;LUNES;13:00;15:00
690;MARTES;10:00;12:00
690;SABADO;10:00;12:00
691;SABADO;18:00;20:00
691;MARTES;16:00;18:00
692;VIERNES;13:00;16:00
692;SABADO;14:00;16:00
693;LUNES;14:00;17:00
693;SABADO;11:00;14:00
693;VIERNES;08:00;11:00
694;LUNES;18:00;21:00
695;SABADO;18:00;21:00
695;MIERCOLES;14:00;17:00
696;LUNES;11:00;14:00
696;VIERNES;11:00;13:00
697;MARTES;11:00;14:00
698;LUNES;11:00;13:00
698;JUEVES;19:00;21:00
698;SABADO;13:00;16:00
699;MIERCOLES;10:00;12:00
700;LUNES;14:00;17:00
701;JUEVES;15:00;18:00
701;VIERNES;11:00;13:00
702;VIERNES;16:00;19:00
703;JUEVES;10:00;13:00
704;MIERCOLES;17:00;19:00
705;MIERCOLES;10:00;13:00
705;JUEVES;17:00;20:00
705;VIERNES;11:00;13:00
706;MIERCOLES;10:00;13:00
706;JUEVES;16:00;19:00
707;VIERNES;09:00;12:00
708;JUEVES;19:00;21:00
709;VIERNES;19:00;22:00
709;JUEVES;09:00;12:00
710;MIERCOLES;08:00;11:00
710;MARTES;18:00;21:00
710;SABADO;10:00;13:00
711;LUNES;13:00;16:00
712;JUEVES;15:00;17:00
713;MARTES;13:00;15:00
713;LUNES;15:00;17:00
714;SABADO;15:00;18:00
714;MARTES;18:00;20:00
715;MARTES;19:00;21:00
715;JUEVES;15:00;17:00
716;JUEVES;16:00;18:00
716;MIERCOLES;19:00;21:00
717;JUEVES;08:00;10:00
717;LUNES;09:00;12:00
717;SABADO;14:00;17:00
718;SABADO;17:00;19:00
718;MARTES;10:00;13:00
718;LUNES;09:00;11:00
719;JUEVES;16:00;19:00
719;MARTES;16:00;18:00
720;LUNES;15:00;18:00
720;MARTES;14:00;17:00
721;LUNES;09:00;12:00
722;MIERCOLES;15:00;18:00
722;MARTES;18:00;20:00
723;MARTES;13:00;15:00
723;LUNES;18:00;21:00
724;JUEVES;17:00;19:00
725;VIERNES;09:00;12:00
725;SABADO;19:00;22:00
726;JUEVES;09:00;11:00
727;JUEVES;17:00;20:00
728;JUEVES;16:00;18:00
729;MARTES;18:00;21:00
729;MIERCOLES;15:00;18:00
730;LUNES;11:00;14:00
731;LUNES;17:00;19:00
731;MARTES;13:00;16:00
731;MIERCOLES;15:00;17:00
732;LUNES;15:00;18:00
732;VIERNES;14:00;16:00
733;VIERNES;11:00;13:00
733;SABADO;14:00;16:00
733;JUEVES;15:00;17:00
734;MIERCOLES;16:00;18:00
735;VIERNES;18:00;20:00
735;MIERCOLES;17:00;19:00
735;LUNES;11:00;13:00
736;JUEVES;15:00;17:00
736;MIERCOLES;18:00;21:00
736;MARTES;17:00;19:00
737;LUNES;18:00;21:00
737;MIERCOLES;19:00;22:00
738;JUEVES;10:00;12:00
738;MARTES;09:00;11:00
739;JUEVES;13:00;16:00
740;MIERCOLES;15:00;17:00
741;JUEVES;19:00;21:00
741;SABADO;19:00;21:00
741;LUNES;13:00;15:00
742;VIERNES;15:00;18:00
743;LUNES;11:00;14:00
743;SABADO;14:00;16:00
743;VIERNES;16:00;18:00
744;LUNES;09:00;11:00
744;MARTES;17:00;20:00
745;VIERNES;08:00;11:00
745;MIERCOLES;16:00;18:00
746;JUEVES;17:00;19:00
746;LUNES;16:00;19:00
746;VIERNES;08:00;10:00
747;MIERCOLES;09:00;11:00
748;LUNES;11:00;14:00
748;JUEVES;08:00;10:00
749;VIERNES;11:00;13:00
749;MARTES;19:00;22:00
750;SABADO;19:00;21:00
750;MIERCOLES;17:00;19:00
751;LUNES;16:00;19:00
751;MIERCOLES;13:00;16:00
752;SABADO;10:00;13:00
753;SABADO;11:00;13:00
754;JUEVES;17:00;20:00
755;MIERCOLES;15:00;18:00
755;JUEVES;10:00;13:00
755;MARTES;11:00;14:00
756;JUEVES;15:00;18:00
756;MARTES;14:00;16:00
756;SABADO;09:00;12:00
757;MIERCOLES;18:00;21:00
757;VIERNES;09:00;11:00
758;MARTES;19:00;21:00
758;JUEVES;10:00;13:00
759;SABADO;17:00;19:00
759;MARTES;10:00;13:00
760;VIERNES;11:00;13:00
760;MARTES;09:00;11:00
761;MIERCOLES;10:00;12:00
761;MARTES;09:00;11:00
762;MIERCOLES;19:00;22:00
762;SABADO;08:00;10:00
762;LUNES;13:00;15:00
763;SABADO;09:00;12:00
763;JUEVES;19:00;22:00
764;MIERCOLES;16:00;19:00
764;VIERNES;08:00;11:00
765;VIERNES;14:00;16:00
766;MIERCOLES;17:00;20:00
766;SABADO;17:00;20:00
766;MARTES;08:00;11:00
767;VIERNES;19:00;22:00
767;SABADO;15:00;18:00
767;JUEVES;16:00;18:00
768;MARTES;15:00;18:00
768;SABADO;17:00;20:00
768;LUNES;17:00;19:00
769;SABADO;11:00;13:00
770;MIERCOLES;14:00;16:00
770;VIERNES;10:00;12:00
771;JUEVES;17:00;19:00
772;VIERNES;17:00;19:00
772;MIERCOLES;11:00;14:00
772;LUNES;14:00;16:00
773;VIERNES;13:00;15:00
774;MARTES;19:00;21:00
774;LUNES;18:00;20:00
775;LUNES;10:00;13:00
775;SABADO;18:00;20:00
776;JUEVES;15:00;17:00
776;VIERNES;15:00;17:00
776;LUNES;18:00;21:00
777;LUNES;19:00;22:00
777;MIERCOLES;08:00;11:00
778;VIERNES;17:00;19:00
778;MIERCOLES;08:00;10:00
779;SABADO;17:00;19:00
779;JUEVES;16:00;18:00
779;MIERCOLES;08:00;11:00
780;JUEVES;19:00;21:00
781;SABADO;10:00;13:00
782;MIERCOLES;16:00;19:00
782;SABADO;14:00;16:00
782;JUEVES;11:00;14:00
783;MARTES;17:00;20:00
784;MIERCOLES;11:00;13:00
784;JUEVES;11:00;14:00
785;MIERCOLES;18:00;21:00
785;VIERNES;18:00;21:00
786;LUNES;08:00;11:00
786;MARTES;10:00;12:00
787;JUEVES;09:00;11:00
787;LUNES;11:00;13:00
787;MARTES;16:00;18:00
788;LUNES;09:00;12:00
789;VIERNES;14:00;16:00
789;JUEVES;18:00;20:00
789;MIERCOLES;10:00;12:00
790;MARTES;16:00;19:00
790;SABADO;10:00;12:00
790;LUNES;13:00;15:00
791;VIERNES;15:00;18:00
791;JUEVES;19:00;22:00
792;LUNES;10:00;12:00
792;VIERNES;15:00;17:00
793;VIERNES;10:00;12:00
794;LUNES;11:00;13:00
794;MARTES;14:00;17:00
794;JUEVES;15:00;17:00
795;LUNES;13:00;16:00
795;JUEVES;08:00;11:00
795;VIERNES;17:00;19:00
796;VIERNES;15:00;18:00
796;MIERCOLES;08:00;11:00
796;SABADO;10:00;12:00
797;LUNES;14:00;17:00
797;JUEVES;10:00;12:00
798;MIERCOLES;18:00;21:00
798;SABADO;08:00;11:00
798;MARTES;15:00;18:00
799;LUNES;14:00;17:00
799;MIERCOLES;19:00;21:00
800;VIERNES;15:00;17:00
801;MIERCOLES;10:00;12:00
801;JUEVES;19:00;22:00
801;MARTES;11:00;13:00
802;JUEVES;09:00;12:00
802;VIERNES;08:00;11:00
802;SABADO;14:00;16:00
803;LUNES;13:00;15:00
803;MARTES;15:00;17:00
804;MARTES;19:00;22:00
804;MIERCOLES;10:00;13:00
805;VIERNES;14:00;17:00
805;MARTES;11:00;13:00
806;SABADO;08:00;10:00
806;MARTES;15:00;18:00
807;VIERNES;09:00;11:00
808;LUNES;08:00;11:00
808;VIERNES;11:00;13:00
809;LUNES;11:00;13:00
809;SABADO;11:00;13:00
809;JUEVES;17:00;20:00
810;LUNES;14:00;16:00
810;MARTES;13:00;15:00
811;JUEVES;16:00;19:00
812;VIERNES;17:00;20:00
812;MIERCOLES;14:00;17:00
812;JUEVES;10:00;13:00
813;JUEVES;16:00;18:00
813;SABADO;16:00;19:00
813;VIERNES;18:00;21:00
814;LUNES;15:00;18:00
814;SABADO;08:00;10:00
814;VIERNES;10:00;12:00
815;LUNES;13:00;16:00
815;JUEVES;10:00;12:00
815;VIERNES;16:00;19:00
816;MARTES;16:00;18:00
816;SABADO;10:00;13:00
816;JUEVES;10:00;13:00
817;SABADO;09:00;12:00
817;VIERNES;13:00;15:00
817;JUEVES;16:00;18:00
818;MIERCOLES;18:00;21:00
819;VIERNES;13:00;15:00
820;LUNES;11:00;14:00
820;SABADO;15:00;17:00
821;MARTES;14:00;17:00
821;MIERCOLES;16:00;18:00
821;SABADO;13:00;15:00
822;JUEVES;17:00;19:00
822;SABADO;08:00;11:00
822;MARTES;17:00;20:00
823;LUNES;17:00;19:00
824;SABADO;19:00;22:00
824;JUEVES;15:00;18:00
825;MIERCOLES;11:00;14:00
825;MARTES;16:00;19:00
825;JUEVES;08:00;11:00
826;JUEVES;18:00;21:00
826;SABADO;08:00;10:00
826;MARTES;16:00;18:00
827;VIERNES;08:00;10:00
827;MIERCOLES;18:00;20:00
827;LUNES;09:00;12:00
828;LUNES;11:00;13:00
829;MIERCOLES;11:00;13:00
829;LUNES;19:00;21:00
829;MARTES;14:00;17:00
830;MARTES;18:00;20:00
831;MARTES;13:00;16:00
832;LUNES;13:00;15:00
832;MIERCOLES;11:00;14:00
833;MIERCOLES;17:00;19:00
834;JUEVES;13:00;15:00
835;VIERNES;13:00;16:00
836;MARTES;11:00;13:00
836;MIERCOLES;09:00;12:00
836;SABADO;16:00;18:00
837;SABADO;19:00;22:00
838;MARTES;10:00;13:00
839;MIERCOLES;09:00;12:00
839;JUEVES;13:00;16:00
839;LUNES;08:00;10:00
840;JUEVES;17:00;20:00
841;VIERNES;08:00;11:00
842;JUEVES;09:00;12:00
843;MARTES;19:00;22:00
843;LUNES;11:00;14:00
844;SABADO;09:00;11:00
845;JUEVES;08:00;11:00
846;VIERNES;14:00;16:00
847;VIERNES;16:00;18:00
847;JUEVES;13:00;15:00
847;MIERCOLES;14:00;17:00
848;JUEVES;18:00;20:00
848;SABADO;18:00;21:00
848;LUNES;14:00;16:00
849;VIERNES;08:00;11:00
850;LUNES;18:00;20:00
851;LUNES;13:00;16:00
851;MIERCOLES;16:00;19:00
852;JUEVES;15:00;18:00
853;VIERNES;19:00;22:00
853;MARTES;16:00;19:00
853;LUNES;17:00;19:00
854;SABADO;18:00;20:00
855;SABADO;17:00;20:00
855;MARTES;14:00;17:00
856;VIERNES;16:00;18:00
856;LUNES;18:00;21:00
856;JUEVES;13:00;16:00
857;JUEVES;18:00;20:00
858;MIERCOLES;17:00;19:00
858;MARTES;17:00;19:00
859;MIERCOLES;18:00;21:00
859;MARTES;14:00;16:00
860;JUEVES;14:00;17:00
860;MIERCOLES;14:00;17:00
861;JUEVES;11:00;14:00
862;VIERNES;11:00;14:00
862;MIERCOLES;17:00;19:00
863;VIERNES;15:00;17:00
864;MIERCOLES;14:00;16:00
864;SABADO;09:00;12:00
864;LUNES;16:00;18:00
865;LUNES;10:00;12:00
865;VIERNES;18:00;20:00
866;MIERCOLES;17:00;20:00
866;SABADO;13:00;15:00
866;LUNES;15:00;17:00
867;JUEVES;10:00;13:00
867;VIERNES;11:00;14:00
867;MIERCOLES;13:00;16:00
868;SABADO;17:00;19:00
868;VIERNES;08:00;11:00
869;LUNES;14:00;17:00
869;MARTES;14:00;17:00
870;JUEVES;09:00;12:00
870;LUNES;14:00;17:00
870;MIERCOLES;19:00;22:00
871;LUNES;13:00;16:00
872;SABADO;09:00;12:00
872;JUEVES;18:00;21:00
873;LUNES;19:00;22:00
873;SABADO;09:00;12:00
874;JUEVES;15:00;18:00
874;MIERCOLES;15:00;17:00
875;MIERCOLES;10:00;13:00
875;MARTES;18:00;20:00
876;VIERNES;09:00;12:00
876;MIERCOLES;09:00;12:00
877;MIERCOLES;14:00;16:00
